"WDID"	"Date/time of sample collection"	"Monitoring Location Latitude"	"Monitoring Location Longitude"	"Parameter"	"Result"	"Units"	"Latitude"	"Longitude"	"DateEntered"
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Oil and Grease"	2.30	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Oil and Grease"	3.40	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Oil and Grease"	4.70	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"PCB-1016"	0.40	"ug/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"PCB-1221"	0.40	"ug/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"PCB-1232"	0.40	"ug/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"PCB-1242"	0.40	"ug/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"PCB-1248"	0.40	"ug/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"PCB-1254"	0.40	"ug/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"PCB-1260"	0.40	"ug/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"pH"	8.42	"SU"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"pH"	8.44	"SU"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"pH"	8.83	"SU"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"pH"	9.77	"SU"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Phosphorus Total (as P)"	0.80	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Phosphorus Total (as P)"	0.90	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Phosphorus Total (as P)"	1.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Phosphorus Total (as P)"	1.20	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Selenium Total"	5.2e-03	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Silver Total"	7.0e-04	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Sulfate Total (as SO4)"	20.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Sulfate Total (as SO4)"	71.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Sulfate Total (as SO4)"	98.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Sulfate Total (as SO4)"	320.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Temperature"	14.80	"Degrees C"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Temperature"	15.40	"Degrees C"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Temperature"	15.90	"Degrees C"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Temperature"	17.90	"Degrees C"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Thallium Total"	2.2e-03	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Total Dissolved Solids (TDS)"	130.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Total Dissolved Solids (TDS)"	320.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Total Dissolved Solids (TDS)"	418.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Total Dissolved Solids (TDS)"	1030.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Total Suspended Solids (TSS)"	164.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Total Suspended Solids (TSS)"	175.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Total Suspended Solids (TSS)"	224.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Total Suspended Solids (TSS)"	2390.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Zinc Total"	0.09	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Zinc Total"	0.12	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Zinc Total"	0.15	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/12/2014 0:00:00	32.97	-117.26	"Zinc Total"	0.23	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	4/7/2015 0:00:00	32.97	-117.26	"Ammonia Total (as N)"	2.85	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	4/7/2015 0:00:00	32.97	-117.26	"Nitrate Total (as N)"	3.20	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	4/7/2015 0:00:00	32.97	-117.26	"Nitrite Total (as N)"	0.02	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	4/7/2015 0:00:00	32.97	-117.26	"Nitrogen, Total (as N)"	6.10	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Ammonia Total (as N)"	2.90	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Ammonia Total (as N)"	3.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Ammonia Total (as N)"	4.35	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Antimony Total"	4.7e-03	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Antimony Total"	0.04	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Arsenic Total"	5.0e-03	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Beryllium Total"	1.80	"ug/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C)"	22.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C)"	27.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C)"	71.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C)"	82.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Cadmium Total"	4.0e-04	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Chemical Oxygen Demand (COD)"	49.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Chemical Oxygen Demand (COD)"	63.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Chemical Oxygen Demand (COD)"	149.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Chemical Oxygen Demand (COD)"	169.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Chloride"	27.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Chloride"	52.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Chloride"	88.40	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Chloride"	465.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Chromium (Total)"	1.2e-03	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Copper Total"	0.01	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Copper Total"	0.02	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Copper Total"	0.04	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Copper Total"	0.06	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Diesel Oil"	0.05	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Electrical Conductivity @ 25 Deg. C"	157.00	"umhos/cm"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Electrical Conductivity @ 25 Deg. C"	268.00	"umhos/cm"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Electrical Conductivity @ 25 Deg. C"	535.00	"umhos/cm"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Electrical Conductivity @ 25 Deg. C"	1960.00	"umhos/cm"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Enterococci"	11000.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Enterococci"	17000.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Enterococci"	50000.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Enterococci"	170000.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Ethylene glycol"	5.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Fecal Coliform"	8000.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Fecal Coliform"	17000.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Fecal Coliform"	30000.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Hydrocarbons Total Petroleum"	0.01	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Lead Total"	3.7e-03	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Methylene Blue Active Substances (MBAS)"	0.24	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Methylene Blue Active Substances (MBAS)"	0.26	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Methylene Blue Active Substances (MBAS)"	0.28	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Methylene Blue Active Substances (MBAS)"	0.32	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Nickel Total"	1.9e-03	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Nitrate Total (as N)"	2.40	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Nitrate Total (as N)"	2.50	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Nitrate Total (as N)"	2.60	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Nitrite Total (as N)"	0.02	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Nitrite Total (as N)"	0.02	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Nitrite Total (as N)"	0.02	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Nitrogen, Total (as N)"	5.50	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Nitrogen, Total (as N)"	7.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Oil and Grease"	1.60	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Oil and Grease"	2.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Oil and Grease"	2.50	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Oil and Grease"	3.10	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"pH"	6.50	"SU"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"pH"	6.80	"SU"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"pH"	7.20	"SU"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"pH"	7.30	"SU"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Phosphorus Total (as P)"	1.35	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Phosphorus Total (as P)"	1.80	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Phosphorus Total (as P)"	2.70	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Phosphorus Total (as P)"	6.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Selenium Total"	5.2e-03	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Silver Total"	7.0e-04	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Silver Total"	3.0e-03	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Silver Total"	3.3e-03	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Sulfate Total (as SO4)"	25.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Sulfate Total (as SO4)"	40.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Sulfate Total (as SO4)"	80.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Sulfate Total (as SO4)"	200.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Temperature"	25.10	"Degrees C"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Temperature"	26.30	"Degrees C"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Thallium Total"	2.2e-03	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Total Coliform"	50000.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Total Coliform"	110000.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Total Coliform"	130000.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Total Coliform"	170000.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Total Dissolved Solids (TDS)"	100.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Total Dissolved Solids (TDS)"	175.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Total Dissolved Solids (TDS)"	340.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Total Dissolved Solids (TDS)"	1250.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Total Suspended Solids (TSS)"	73.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Total Suspended Solids (TSS)"	167.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Total Suspended Solids (TSS)"	309.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Total Suspended Solids (TSS)"	421.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Volatile Organic Compounds (VOCs)"	5.00	"ug/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Zinc Total"	0.17	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Zinc Total"	0.32	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Zinc Total"	0.39	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	9/15/2015 0:00:00	32.97	-117.26	"Zinc Total"	0.44	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Ammonia Total (as N)"	0.70	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Ammonia Total (as N)"	0.80	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Ammonia Total (as N)"	1.95	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Ammonia Total (as N)"	2.80	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Antimony Total"	0.03	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C)"	8.20	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C)"	19.80	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C)"	28.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C)"	92.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Chemical Oxygen Demand (COD)"	35.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Chemical Oxygen Demand (COD)"	77.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Chemical Oxygen Demand (COD)"	253.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Chemical Oxygen Demand (COD)"	393.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Chloride"	50.20	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Chloride"	84.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Chloride"	1560.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Chloride"	3810.00	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Copper Total"	0.01	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Copper Total"	0.03	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Copper Total"	0.04	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Electrical Conductivity @ 25 Deg. C"	241.00	"umhos/cm"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Electrical Conductivity @ 25 Deg. C"	381.00	"umhos/cm"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Electrical Conductivity @ 25 Deg. C"	5290.00	"umhos/cm"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Electrical Conductivity @ 25 Deg. C"	11700.00	"umhos/cm"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Enterococci"	400.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Enterococci"	500.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Enterococci"	1400.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Enterococci"	3000.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Fecal Coliform"	200.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Fecal Coliform"	400.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Fecal Coliform"	1100.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Fecal Coliform"	2200.00	"MPN/100 mL"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Methylene Blue Active Substances (MBAS)"	0.16	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Methylene Blue Active Substances (MBAS)"	0.21	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Methylene Blue Active Substances (MBAS)"	0.27	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Methylene Blue Active Substances (MBAS)"	0.28	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Nitrate Total (as N)"	1.90	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Nitrate Total (as N)"	2.20	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
"9 37I001942"	12/22/2015 0:00:00	32.97	-117.26	"Nitrate Total (as N)"	2.40	"mg/L"	32.97	-117.26	8/14/2017 13:08:07
